observationAbout,observationDate,value,variableMeasured,unit,measurementMethod
country/AUT,2021,0.1554,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/AUT,2021,3.89,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/AZE,2020,3760600000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/AZE,2020,0.0169,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/AZE,2021,3762200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/AZE,2021,0.0174,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/AZE,2021,0.04,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BHS,2020,4313200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BHS,2020,0.0194,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BHS,2021,337300000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BHS,2021,0.0016,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BHS,2021,-92.18,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BHR,2020,39696200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BHR,2020,0.1788,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BHR,2021,39036300000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BHR,2021,0.1808,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BHR,2021,-1.66,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BGD,2020,581766100000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BGD,2020,2.6207,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BGD,2021,715092900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BGD,2021,3.3121,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BGD,2021,22.92,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BRB,2020,904300000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BRB,2020,0.0041,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BRB,2021,820000000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BRB,2021,0.0038,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BRB,2021,-9.32,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BLR,2020,3950200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BLR,2020,0.0178,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BLR,2021,4613700000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BLR,2021,0.0214,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BLR,2021,16.8,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BEL,2020,411642000000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BEL,2020,1.8544,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BEL,2021,386827800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BEL,2021,1.7917,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BEL,2021,-6.03,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BLZ,2020,1010600000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BLZ,2020,0.0046,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BLZ,2021,696500000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BLZ,2021,0.0032,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BLZ,2021,-31.08,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BEN,2020,22974400000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BEN,2020,0.1035,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BEN,2021,41024500000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BEN,2021,0.19,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BEN,2021,78.57,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BMU,2020,175900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BMU,2020,0.0008,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BMU,2021,331100000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BMU,2021,0.0015,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BMU,2021,88.27,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BTN,2020,52352900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BTN,2020,0.2358,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BTN,2021,51932200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BTN,2021,0.2405,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BTN,2021,-0.8,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BOL,2020,8038900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BOL,2020,0.0362,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BOL,2021,6962000000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BOL,2021,0.0322,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BOL,2021,-13.4,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BIH,2020,1084800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BIH,2020,0.0049,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BIH,2021,1116100000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BIH,2021,0.0052,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BIH,2021,2.89,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BWA,2020,12653200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BWA,2020,0.057,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BWA,2021,12741200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BWA,2021,0.059,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BWA,2021,0.7,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/VGB,2020,35100000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/VGB,2020,0.0002,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/VGB,2021,18800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/VGB,2021,0.0001,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/VGB,2021,-46.38,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BRA,2020,281182400000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BRA,2020,1.2667,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BRA,2021,313603400000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BRA,2021,1.4525,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BRA,2021,11.53,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BRN,2020,4090700000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BRN,2020,0.0184,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BRN,2021,4646900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BRN,2021,0.0215,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BRN,2021,13.59,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BGR,2020,11242000000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BGR,2020,0.0506,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BGR,2021,12603200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BGR,2021,0.0584,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BGR,2021,12.11,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BFA,2020,10907500000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BFA,2020,0.0491,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BFA,2021,15383600000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BFA,2021,0.0713,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BFA,2021,41.04,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/BDI,2020,4143600000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BDI,2020,0.0187,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BDI,2021,4746800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/BDI,2021,0.022,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/BDI,2021,14.56,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CAF,2020,3952700000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CAF,2020,0.0178,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CAF,2021,1756700000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CAF,2021,0.0081,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CAF,2021,-55.56,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/KHM,2020,13317700000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/KHM,2020,0.06,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/KHM,2021,12475200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/KHM,2021,0.0578,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/KHM,2021,-6.33,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CMR,2020,16212400000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CMR,2020,0.073,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CMR,2021,20633500000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CMR,2021,0.0956,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CMR,2021,27.27,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CAN,2020,202148400000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CAN,2020,0.9106,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CAN,2021,219131600000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CAN,2021,1.0149,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CAN,2021,8.4,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CPV,2020,154200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CPV,2020,0.0007,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CPV,2021,245300000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CPV,2021,0.0011,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CPV,2021,59.12,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CYM,2020,469800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CYM,2020,0.0021,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CYM,2021,318800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CYM,2021,0.0015,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CYM,2021,-32.15,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/TCD,2020,4172800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/TCD,2020,0.0188,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/TCD,2021,4378600000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/TCD,2021,0.0203,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/TCD,2021,4.93,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CHL,2020,56117400000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CHL,2020,0.2528,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CHL,2021,59501700000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CHL,2021,0.2756,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CHL,2021,6.03,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CHN,2020,1176733100000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CHN,2020,5.3009,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CHN,2021,1572015900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CHN,2021,7.2811,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CHN,2021,33.59,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CXR,2020,300000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CXR,2020,0,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CXR,2021,0,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CCK,2020,0,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CCK,2021,0,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CCK,2021,0,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COL,2020,73976900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COL,2020,0.3333,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COL,2021,63846000000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COL,2021,0.2957,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COL,2021,-13.69,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/COM,2020,1338400000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COM,2020,0.006,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COM,2021,1349100000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COM,2021,0.0062,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COM,2021,0.8,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/COD,2020,25005200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COD,2020,0.1126,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COD,2021,31798300000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COD,2021,0.1473,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COD,2021,27.17,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/COG,2020,8006000000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COG,2020,0.0361,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COG,2021,8120800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COG,2021,0.0376,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COG,2021,1.43,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/COK,2020,22200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COK,2020,0.0001,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COK,2021,5300000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/COK,2021,0,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/COK,2021,-76.08,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CRI,2020,8979700000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CRI,2020,0.0405,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CRI,2021,8438500000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CRI,2021,0.0391,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CRI,2021,-6.03,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CIV,2020,29406000000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CIV,2020,0.1325,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CIV,2021,43311300000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CIV,2021,0.2006,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CIV,2021,47.29,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/HRV,2020,10432000000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/HRV,2020,0.047,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/HRV,2021,10497500000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/HRV,2021,0.0486,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/HRV,2021,0.63,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CUB,2020,3365300000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CUB,2020,0.0152,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CUB,2021,1509500000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CUB,2021,0.007,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CUB,2021,-55.14,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CYP,2020,30890700000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CYP,2020,0.1392,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CYP,2021,6683000000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CYP,2021,0.031,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CYP,2021,-78.37,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/CZE,2020,35194800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CZE,2020,0.1585,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CZE,2021,35935900000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/CZE,2021,0.1664,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/CZE,2021,2.11,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/DNK,2020,51985700000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/DNK,2020,0.2342,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/DNK,2021,55818200000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/DNK,2021,0.2585,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/DNK,2021,7.37,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/DJI,2020,22339000000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/DJI,2020,0.1006,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/DJI,2021,25701800000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/DJI,2021,0.119,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
country/DJI,2021,15.05,GrowthRate_Exports_EconomicActivity_ExportSourceIndia,Percent,ExportsInINR
country/DOM,2020,15103700000,Exports_EconomicActivity_ExportSourceIndia,INR,ExportsInINR
country/DOM,2020,0.068,Exports_EconomicActivity_ExportSourceIndia_AsAFractionOf_Export_EconomicActivity_ExportSourceIndia_WorldTotal,Percent,ExportsInINR
