observationAbout,observationDate,value,variableMeasured,unit,measurementMethod
country/IND,2024,-7.91,GrowthRate_Exports_EconomicActivity_FixedVegetableOrMicrobialFatsAndOilsNECInChapter15,Percent,ExportsInUSD
country/IND,2024,7812400000,Exports_EconomicActivity_AnimalVegetableOrMicrobialFatsAndOilsAndTheir1516,INR,ExportsInUSD
country/IND,2024,0.0216,Exports_EconomicActivity_AnimalVegetableOrMicrobialFatsAndOilsAndTheir1516_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,-33.84,GrowthRate_Exports_EconomicActivity_AnimalVegetableOrMicrobialFatsAndOilsAndTheir1516,Percent,ExportsInUSD
country/IND,2024,875100000,Exports_EconomicActivity_MargarineEdibleMixturesOrPreparationsOfAnimal,INR,ExportsInUSD
country/IND,2024,0.0024,Exports_EconomicActivity_MargarineEdibleMixturesOrPreparationsOfAnimal_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,-25.02,GrowthRate_Exports_EconomicActivity_MargarineEdibleMixturesOrPreparationsOfAnimal,Percent,ExportsInUSD
country/IND,2024,3996900000,Exports_EconomicActivity_AnimalVegetableOrMicrobialFatsOilsAndTheir1518,INR,ExportsInUSD
country/IND,2024,0.011,Exports_EconomicActivity_AnimalVegetableOrMicrobialFatsOilsAndTheir1518_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,64.76,GrowthRate_Exports_EconomicActivity_AnimalVegetableOrMicrobialFatsOilsAndTheir1518,Percent,ExportsInUSD
country/IND,2024,214100000,Exports_EconomicActivity_GlycerolCrudeGlycerolWatersAndGlycerolLyes1520,INR,ExportsInUSD
country/IND,2024,0.0006,Exports_EconomicActivity_GlycerolCrudeGlycerolWatersAndGlycerolLyes1520_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,-17.55,GrowthRate_Exports_EconomicActivity_GlycerolCrudeGlycerolWatersAndGlycerolLyes1520,Percent,ExportsInUSD
country/IND,2024,611100000,Exports_EconomicActivity_VegetableWaxesOtherThanTriglyceridesBeeswaxOther,INR,ExportsInUSD
country/IND,2024,0.0017,Exports_EconomicActivity_VegetableWaxesOtherThanTriglyceridesBeeswaxOther_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,8.69,GrowthRate_Exports_EconomicActivity_VegetableWaxesOtherThanTriglyceridesBeeswaxOther,Percent,ExportsInUSD
country/IND,2024,36600000,Exports_EconomicActivity_DegrasResiduesResultingFromTheTreatmentOfFatty1522,INR,ExportsInUSD
country/IND,2024,0.0001,Exports_EconomicActivity_DegrasResiduesResultingFromTheTreatmentOfFatty1522_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,207.88,GrowthRate_Exports_EconomicActivity_DegrasResiduesResultingFromTheTreatmentOfFatty1522,Percent,ExportsInUSD
country/IND,2024,42200000,Exports_EconomicActivity_SausagesAndSimilarProductsOfMeatMeatOffalBlood1601,INR,ExportsInUSD
country/IND,2024,0.0001,Exports_EconomicActivity_SausagesAndSimilarProductsOfMeatMeatOffalBlood1601_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,-20.3,GrowthRate_Exports_EconomicActivity_SausagesAndSimilarProductsOfMeatMeatOffalBlood1601,Percent,ExportsInUSD
country/IND,2024,147500000,Exports_EconomicActivity_PreparedOrPreservedMeatMeatOffalBloodOrInsects,INR,ExportsInUSD
country/IND,2024,0.0004,Exports_EconomicActivity_PreparedOrPreservedMeatMeatOffalBloodOrInsects_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,125.73,GrowthRate_Exports_EconomicActivity_PreparedOrPreservedMeatMeatOffalBloodOrInsects,Percent,ExportsInUSD
country/IND,2024,17500000,Exports_EconomicActivity_ExtractsAndJuicesOfMeatFishOrCrustaceansMollus1603,INR,ExportsInUSD
country/IND,2024,0,Exports_EconomicActivity_ExtractsAndJuicesOfMeatFishOrCrustaceansMollus1603_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,1503.14,GrowthRate_Exports_EconomicActivity_ExtractsAndJuicesOfMeatFishOrCrustaceansMollus1603,Percent,ExportsInUSD
country/IND,2024,6927700000,Exports_EconomicActivity_PreparedOrPreservedFishCaviarAndCaviarSubstitutes,INR,ExportsInUSD
country/IND,2024,0.0191,Exports_EconomicActivity_PreparedOrPreservedFishCaviarAndCaviarSubstitutes_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,16.5,GrowthRate_Exports_EconomicActivity_PreparedOrPreservedFishCaviarAndCaviarSubstitutes,Percent,ExportsInUSD
country/IND,2024,52958000000,Exports_EconomicActivity_CrustaceansMolluscsAndOtherAquaticInvertebrates,INR,ExportsInUSD
country/IND,2024,0.1463,Exports_EconomicActivity_CrustaceansMolluscsAndOtherAquaticInvertebrates_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,-7.9,GrowthRate_Exports_EconomicActivity_CrustaceansMolluscsAndOtherAquaticInvertebrates,Percent,ExportsInUSD
country/IND,2024,229735900000,Exports_EconomicActivity_CaneOrBeetSugarAndChemicallyPureSucroseInSolidForm,INR,ExportsInUSD
country/IND,2024,0.6348,Exports_EconomicActivity_CaneOrBeetSugarAndChemicallyPureSucroseInSolidForm_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,-50.11,GrowthRate_Exports_EconomicActivity_CaneOrBeetSugarAndChemicallyPureSucroseInSolidForm,Percent,ExportsInUSD
country/IND,2024,13135000000,Exports_EconomicActivity_SugarsIncludingLactoseMaltoseGlucoseOrFructoseIn,INR,ExportsInUSD
country/IND,2024,0.0363,Exports_EconomicActivity_SugarsIncludingLactoseMaltoseGlucoseOrFructoseIn_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,13.47,GrowthRate_Exports_EconomicActivity_SugarsIncludingLactoseMaltoseGlucoseOrFructoseIn,Percent,ExportsInUSD
country/IND,2024,11025400000,Exports_EconomicActivity_MolassesResultingFromTheExtractionOrRefiningOf,INR,ExportsInUSD
country/IND,2024,0.0305,Exports_EconomicActivity_MolassesResultingFromTheExtractionOrRefiningOf_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,-46.58,GrowthRate_Exports_EconomicActivity_MolassesResultingFromTheExtractionOrRefiningOf,Percent,ExportsInUSD
country/IND,2024,18661500000,Exports_EconomicActivity_SugarConfectioneryIncludingWhiteChocolateNot,INR,ExportsInUSD
country/IND,2024,0.0516,Exports_EconomicActivity_SugarConfectioneryIncludingWhiteChocolateNot_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,25.8,GrowthRate_Exports_EconomicActivity_SugarConfectioneryIncludingWhiteChocolateNot,Percent,ExportsInUSD
country/IND,2024,48800000,Exports_EconomicActivity_CocoaBeansWholeOrBrokenRawOrRoasted1801,INR,ExportsInUSD
country/IND,2024,0.0001,Exports_EconomicActivity_CocoaBeansWholeOrBrokenRawOrRoasted1801_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,146.4,GrowthRate_Exports_EconomicActivity_CocoaBeansWholeOrBrokenRawOrRoasted1801,Percent,ExportsInUSD
country/IND,2024,1100000,Exports_EconomicActivity_CocoaShellsHusksSkinsAndOtherCocoaWaste1802,INR,ExportsInUSD
country/IND,2024,0,Exports_EconomicActivity_CocoaShellsHusksSkinsAndOtherCocoaWaste1802_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,62.27,GrowthRate_Exports_EconomicActivity_CocoaShellsHusksSkinsAndOtherCocoaWaste1802,Percent,ExportsInUSD
country/IND,2024,26800000,Exports_EconomicActivity_CocoaPasteWhetherOrNotDefatted,INR,ExportsInUSD
country/IND,2024,0.0001,Exports_EconomicActivity_CocoaPasteWhetherOrNotDefatted_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,97.51,GrowthRate_Exports_EconomicActivity_CocoaPasteWhetherOrNotDefatted,Percent,ExportsInUSD
country/IND,2024,4259900000,Exports_EconomicActivity_CocoaButterFatAndOil1804,INR,ExportsInUSD
country/IND,2024,0.0118,Exports_EconomicActivity_CocoaButterFatAndOil1804_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,39.98,GrowthRate_Exports_EconomicActivity_CocoaButterFatAndOil1804,Percent,ExportsInUSD
country/IND,2024,102900000,Exports_EconomicActivity_CocoaPowderNotContainingAddedSugarOrOther1805,INR,ExportsInUSD
country/IND,2024,0.0003,Exports_EconomicActivity_CocoaPowderNotContainingAddedSugarOrOther1805_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,3.84,GrowthRate_Exports_EconomicActivity_CocoaPowderNotContainingAddedSugarOrOther1805,Percent,ExportsInUSD
country/IND,2024,10780100000,Exports_EconomicActivity_ChocolateAndOtherFoodPreparationsContainingCocoa,INR,ExportsInUSD
country/IND,2024,0.0298,Exports_EconomicActivity_ChocolateAndOtherFoodPreparationsContainingCocoa_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,16.6,GrowthRate_Exports_EconomicActivity_ChocolateAndOtherFoodPreparationsContainingCocoa,Percent,ExportsInUSD
country/IND,2024,11206600000,Exports_EconomicActivity_MaltExtractFlourGroatsMealStarchMaltExtract,INR,ExportsInUSD
country/IND,2024,0.031,Exports_EconomicActivity_MaltExtractFlourGroatsMealStarchMaltExtract_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,8.55,GrowthRate_Exports_EconomicActivity_MaltExtractFlourGroatsMealStarchMaltExtract,Percent,ExportsInUSD
country/IND,2024,4103300000,Exports_EconomicActivity_PastaWhetherOrNotCookedOrStuffedWithMeatOrOther,INR,ExportsInUSD
country/IND,2024,0.0113,Exports_EconomicActivity_PastaWhetherOrNotCookedOrStuffedWithMeatOrOther_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,7.81,GrowthRate_Exports_EconomicActivity_PastaWhetherOrNotCookedOrStuffedWithMeatOrOther,Percent,ExportsInUSD
country/IND,2024,716400000,Exports_EconomicActivity_TapiocaAndSubstitutesThereforPreparedFromStarchIn,INR,ExportsInUSD
country/IND,2024,0.002,Exports_EconomicActivity_TapiocaAndSubstitutesThereforPreparedFromStarchIn_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,-1.3,GrowthRate_Exports_EconomicActivity_TapiocaAndSubstitutesThereforPreparedFromStarchIn,Percent,ExportsInUSD
country/IND,2024,5790900000,Exports_EconomicActivity_PreparedFoodsObtainedBySwellingOrRoastingCerealsOr,INR,ExportsInUSD
country/IND,2024,0.016,Exports_EconomicActivity_PreparedFoodsObtainedBySwellingOrRoastingCerealsOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,40.69,GrowthRate_Exports_EconomicActivity_PreparedFoodsObtainedBySwellingOrRoastingCerealsOr,Percent,ExportsInUSD
country/IND,2024,46167800000,Exports_EconomicActivity_BreadPastryCakesBiscuitsOtherBakersWaresWhetherOr,INR,ExportsInUSD
country/IND,2024,0.1276,Exports_EconomicActivity_BreadPastryCakesBiscuitsOtherBakersWaresWhetherOr_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,15.09,GrowthRate_Exports_EconomicActivity_BreadPastryCakesBiscuitsOtherBakersWaresWhetherOr,Percent,ExportsInUSD
country/IND,2024,21894900000,Exports_EconomicActivity_VegetablesFruitNutsAndOtherEdiblePartsOfPlants,INR,ExportsInUSD
country/IND,2024,0.0605,Exports_EconomicActivity_VegetablesFruitNutsAndOtherEdiblePartsOfPlants_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,26.44,GrowthRate_Exports_EconomicActivity_VegetablesFruitNutsAndOtherEdiblePartsOfPlants,Percent,ExportsInUSD
country/IND,2024,1206500000,Exports_EconomicActivity_TomatoesPreparedOrPreservedOtherwiseThanByVinegar,INR,ExportsInUSD
country/IND,2024,0.0033,Exports_EconomicActivity_TomatoesPreparedOrPreservedOtherwiseThanByVinegar_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,213.98,GrowthRate_Exports_EconomicActivity_TomatoesPreparedOrPreservedOtherwiseThanByVinegar,Percent,ExportsInUSD
country/IND,2024,9300000,Exports_EconomicActivity_MushroomsAndTrufflesPreparedOrPreservedOtherThanBy,INR,ExportsInUSD
country/IND,2024,0,Exports_EconomicActivity_MushroomsAndTrufflesPreparedOrPreservedOtherThanBy_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,498.64,GrowthRate_Exports_EconomicActivity_MushroomsAndTrufflesPreparedOrPreservedOtherThanBy,Percent,ExportsInUSD
country/IND,2024,20206800000,Exports_EconomicActivity_VegetablesPreparationsNECPreparedOrPreserved2004,INR,ExportsInUSD
country/IND,2024,0.0558,Exports_EconomicActivity_VegetablesPreparationsNECPreparedOrPreserved2004_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,48.26,GrowthRate_Exports_EconomicActivity_VegetablesPreparationsNECPreparedOrPreserved2004,Percent,ExportsInUSD
country/IND,2024,4503100000,Exports_EconomicActivity_VegetablesPreparationsNECPreparedOrPreserved2005,INR,ExportsInUSD
country/IND,2024,0.0124,Exports_EconomicActivity_VegetablesPreparationsNECPreparedOrPreserved2005_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,14.36,GrowthRate_Exports_EconomicActivity_VegetablesPreparationsNECPreparedOrPreserved2005,Percent,ExportsInUSD
country/IND,2024,428000000,Exports_EconomicActivity_VegetablesFruitNutsFruitPeelAndOtherPartsOfPla2006,INR,ExportsInUSD
country/IND,2024,0.0012,Exports_EconomicActivity_VegetablesFruitNutsFruitPeelAndOtherPartsOfPla2006_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,13.64,GrowthRate_Exports_EconomicActivity_VegetablesFruitNutsFruitPeelAndOtherPartsOfPla2006,Percent,ExportsInUSD
country/IND,2024,13738500000,Exports_EconomicActivity_JamsFruitJelliesMarmaladesFruitOrNutPureeAndFr2007,INR,ExportsInUSD
country/IND,2024,0.038,Exports_EconomicActivity_JamsFruitJelliesMarmaladesFruitOrNutPureeAndFr2007_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,-18.53,GrowthRate_Exports_EconomicActivity_JamsFruitJelliesMarmaladesFruitOrNutPureeAndFr2007,Percent,ExportsInUSD
country/IND,2024,32095200000,Exports_EconomicActivity_FruitNutsAndOtherEdiblePartsOfPlantsPreparedOr2008,INR,ExportsInUSD
country/IND,2024,0.0887,Exports_EconomicActivity_FruitNutsAndOtherEdiblePartsOfPlantsPreparedOr2008_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,50.79,GrowthRate_Exports_EconomicActivity_FruitNutsAndOtherEdiblePartsOfPlantsPreparedOr2008,Percent,ExportsInUSD
country/IND,2024,1629900000,Exports_EconomicActivity_FruitOrNutJuicesIncludingGrapeMustAndCoconutWater,INR,ExportsInUSD
country/IND,2024,0.0045,Exports_EconomicActivity_FruitOrNutJuicesIncludingGrapeMustAndCoconutWater_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,11.68,GrowthRate_Exports_EconomicActivity_FruitOrNutJuicesIncludingGrapeMustAndCoconutWater,Percent,ExportsInUSD
country/IND,2024,48243700000,Exports_EconomicActivity_ExtractsEssencesConcentratesOfCoffeeTeaOrMate,INR,ExportsInUSD
country/IND,2024,0.1333,Exports_EconomicActivity_ExtractsEssencesConcentratesOfCoffeeTeaOrMate_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,16.32,GrowthRate_Exports_EconomicActivity_ExtractsEssencesConcentratesOfCoffeeTeaOrMate,Percent,ExportsInUSD
country/IND,2024,485200000,Exports_EconomicActivity_YeastsActiveOrInactiveOtherSingleCellMicro,INR,ExportsInUSD
country/IND,2024,0.0013,Exports_EconomicActivity_YeastsActiveOrInactiveOtherSingleCellMicro_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,9.92,GrowthRate_Exports_EconomicActivity_YeastsActiveOrInactiveOtherSingleCellMicro,Percent,ExportsInUSD
country/IND,2024,9684400000,Exports_EconomicActivity_SaucesAndPreparationsThereforMixedCondimentsAn2103,INR,ExportsInUSD
country/IND,2024,0.0268,Exports_EconomicActivity_SaucesAndPreparationsThereforMixedCondimentsAn2103_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,23.63,GrowthRate_Exports_EconomicActivity_SaucesAndPreparationsThereforMixedCondimentsAn2103,Percent,ExportsInUSD
country/IND,2024,586500000,Exports_EconomicActivity_SoupsAndBrothsAndPreparationsThereforHomogenised,INR,ExportsInUSD
country/IND,2024,0.0016,Exports_EconomicActivity_SoupsAndBrothsAndPreparationsThereforHomogenised_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,15.74,GrowthRate_Exports_EconomicActivity_SoupsAndBrothsAndPreparationsThereforHomogenised,Percent,ExportsInUSD
country/IND,2024,845500000,Exports_EconomicActivity_IceCreamAndOtherEdibleIceWhetherOrNotContainin2105,INR,ExportsInUSD
country/IND,2024,0.0023,Exports_EconomicActivity_IceCreamAndOtherEdibleIceWhetherOrNotContainin2105_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,8.34,GrowthRate_Exports_EconomicActivity_IceCreamAndOtherEdibleIceWhetherOrNotContainin2105,Percent,ExportsInUSD
country/IND,2024,61829400000,Exports_EconomicActivity_FoodPreparationsNotElsewhereSpecifiedOrIncluded,INR,ExportsInUSD
country/IND,2024,0.1708,Exports_EconomicActivity_FoodPreparationsNotElsewhereSpecifiedOrIncluded_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,22.99,GrowthRate_Exports_EconomicActivity_FoodPreparationsNotElsewhereSpecifiedOrIncluded,Percent,ExportsInUSD
country/IND,2024,68600000,Exports_EconomicActivity_WatersIncludingNaturalOrArtificialMineralWatersAnd,INR,ExportsInUSD
country/IND,2024,0.0002,Exports_EconomicActivity_WatersIncludingNaturalOrArtificialMineralWatersAnd_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,58.51,GrowthRate_Exports_EconomicActivity_WatersIncludingNaturalOrArtificialMineralWatersAnd,Percent,ExportsInUSD
country/IND,2024,5036300000,Exports_EconomicActivity_WatersIncludingMineralAndAeratedWatersContaining,INR,ExportsInUSD
country/IND,2024,0.0139,Exports_EconomicActivity_WatersIncludingMineralAndAeratedWatersContaining_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,28.76,GrowthRate_Exports_EconomicActivity_WatersIncludingMineralAndAeratedWatersContaining,Percent,ExportsInUSD
country/IND,2024,3078100000,Exports_EconomicActivity_BeerMadeFromMalt2203,INR,ExportsInUSD
country/IND,2024,0.0085,Exports_EconomicActivity_BeerMadeFromMalt2203_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,21.57,GrowthRate_Exports_EconomicActivity_BeerMadeFromMalt2203,Percent,ExportsInUSD
country/IND,2024,333800000,Exports_EconomicActivity_WineOfFreshGrapesIncludingFortifiedWinesGrapeMust,INR,ExportsInUSD
country/IND,2024,0.0009,Exports_EconomicActivity_WineOfFreshGrapesIncludingFortifiedWinesGrapeMust_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,10.24,GrowthRate_Exports_EconomicActivity_WineOfFreshGrapesIncludingFortifiedWinesGrapeMust,Percent,ExportsInUSD
country/IND,2024,3900000,Exports_EconomicActivity_VermouthAndOtherWineOfFreshGrapesFlavouredWith2205,INR,ExportsInUSD
country/IND,2024,0,Exports_EconomicActivity_VermouthAndOtherWineOfFreshGrapesFlavouredWith2205_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,830.38,GrowthRate_Exports_EconomicActivity_VermouthAndOtherWineOfFreshGrapesFlavouredWith2205,Percent,ExportsInUSD
country/IND,2024,7200000,Exports_EconomicActivity_FermentedBeveragesNECInChapter22EGCiderPerryMead,INR,ExportsInUSD
country/IND,2024,0,Exports_EconomicActivity_FermentedBeveragesNECInChapter22EGCiderPerryMead_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,237.73,GrowthRate_Exports_EconomicActivity_FermentedBeveragesNECInChapter22EGCiderPerryMead,Percent,ExportsInUSD
country/IND,2024,9434100000,Exports_EconomicActivity_EthylAlcoholUndenaturedOfAnAlcoholicStrengthBy2207,INR,ExportsInUSD
country/IND,2024,0.0261,Exports_EconomicActivity_EthylAlcoholUndenaturedOfAnAlcoholicStrengthBy2207_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,11.07,GrowthRate_Exports_EconomicActivity_EthylAlcoholUndenaturedOfAnAlcoholicStrengthBy2207,Percent,ExportsInUSD
country/IND,2024,19364200000,Exports_EconomicActivity_EthylAlcoholUndenaturedOfAnAlcoholicStrengthBy2208,INR,ExportsInUSD
country/IND,2024,0.0535,Exports_EconomicActivity_EthylAlcoholUndenaturedOfAnAlcoholicStrengthBy2208_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,30.5,GrowthRate_Exports_EconomicActivity_EthylAlcoholUndenaturedOfAnAlcoholicStrengthBy2208,Percent,ExportsInUSD
country/IND,2024,62800000,Exports_EconomicActivity_VinegarAndSubstitutesForVinegarObtainedFromAce2209,INR,ExportsInUSD
country/IND,2024,0.0002,Exports_EconomicActivity_VinegarAndSubstitutesForVinegarObtainedFromAce2209_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,63.3,GrowthRate_Exports_EconomicActivity_VinegarAndSubstitutesForVinegarObtainedFromAce2209,Percent,ExportsInUSD
country/IND,2024,37564200000,Exports_EconomicActivity_FloursMealAndPelletsOfMeatOrMeatOffalOfFishOrOf,INR,ExportsInUSD
country/IND,2024,0.1038,Exports_EconomicActivity_FloursMealAndPelletsOfMeatOrMeatOffalOfFishOrOf_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,37.1,GrowthRate_Exports_EconomicActivity_FloursMealAndPelletsOfMeatOrMeatOffalOfFishOrOf,Percent,ExportsInUSD
country/IND,2024,15215700000,Exports_EconomicActivity_BranSharpsAndOtherResiduesWhetherOrNotInTheFormOf,INR,ExportsInUSD
country/IND,2024,0.042,Exports_EconomicActivity_BranSharpsAndOtherResiduesWhetherOrNotInTheFormOf_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,-8.38,GrowthRate_Exports_EconomicActivity_BranSharpsAndOtherResiduesWhetherOrNotInTheFormOf,Percent,ExportsInUSD
country/IND,2024,6871600000,Exports_EconomicActivity_ResiduesOfStarchManufactureSimilarResiduesBeetPulp,INR,ExportsInUSD
country/IND,2024,0.019,Exports_EconomicActivity_ResiduesOfStarchManufactureSimilarResiduesBeetPulp_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,228.77,GrowthRate_Exports_EconomicActivity_ResiduesOfStarchManufactureSimilarResiduesBeetPulp,Percent,ExportsInUSD
country/IND,2024,85868700000,Exports_EconomicActivity_OilCakeAndOtherSolidResiduesWhetherOrNotGround2304,INR,ExportsInUSD
country/IND,2024,0.2373,Exports_EconomicActivity_OilCakeAndOtherSolidResiduesWhetherOrNotGround2304_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,23.43,GrowthRate_Exports_EconomicActivity_OilCakeAndOtherSolidResiduesWhetherOrNotGround2304,Percent,ExportsInUSD
country/IND,2024,844900000,Exports_EconomicActivity_OilCakeAndOtherSolidResiduesWhetherOrNotGround2305,INR,ExportsInUSD
country/IND,2024,0.0023,Exports_EconomicActivity_OilCakeAndOtherSolidResiduesWhetherOrNotGround2305_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,-11.88,GrowthRate_Exports_EconomicActivity_OilCakeAndOtherSolidResiduesWhetherOrNotGround2305,Percent,ExportsInUSD
country/IND,2024,55202000000,Exports_EconomicActivity_OilCakeAndOtherSolidResiduesWhetherOrNotGround2306,INR,ExportsInUSD
country/IND,2024,0.1525,Exports_EconomicActivity_OilCakeAndOtherSolidResiduesWhetherOrNotGround2306_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,-6.47,GrowthRate_Exports_EconomicActivity_OilCakeAndOtherSolidResiduesWhetherOrNotGround2306,Percent,ExportsInUSD
country/IND,2024,0,Exports_EconomicActivity_WineLeesArgol2307,INR,ExportsInUSD
country/IND,2024,0,Exports_EconomicActivity_WineLeesArgol2307_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,-98.27,GrowthRate_Exports_EconomicActivity_WineLeesArgol2307,Percent,ExportsInUSD
country/IND,2024,64000000,Exports_EconomicActivity_VegetableMaterialsAndVegetableWasteVegetable2308,INR,ExportsInUSD
country/IND,2024,0.0002,Exports_EconomicActivity_VegetableMaterialsAndVegetableWasteVegetable2308_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,6.04,GrowthRate_Exports_EconomicActivity_VegetableMaterialsAndVegetableWasteVegetable2308,Percent,ExportsInUSD
country/IND,2024,28780100000,Exports_EconomicActivity_PreparationsOfAKindUsedInAnimalFeeding,INR,ExportsInUSD
country/IND,2024,0.0795,Exports_EconomicActivity_PreparationsOfAKindUsedInAnimalFeeding_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,7.79,GrowthRate_Exports_EconomicActivity_PreparationsOfAKindUsedInAnimalFeeding,Percent,ExportsInUSD
country/IND,2024,87133200000,Exports_EconomicActivity_TobaccoUnmanufacturedTobaccoRefuse,INR,ExportsInUSD
country/IND,2024,0.2408,Exports_EconomicActivity_TobaccoUnmanufacturedTobaccoRefuse_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,32.01,GrowthRate_Exports_EconomicActivity_TobaccoUnmanufacturedTobaccoRefuse,Percent,ExportsInUSD
country/IND,2024,8244500000,Exports_EconomicActivity_CigarsCherootsCigarillosAndCigarettesOfTobaccoOrOf,INR,ExportsInUSD
country/IND,2024,0.0228,Exports_EconomicActivity_CigarsCherootsCigarillosAndCigarettesOfTobaccoOrOf_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,5.94,GrowthRate_Exports_EconomicActivity_CigarsCherootsCigarillosAndCigarettesOfTobaccoOrOf,Percent,ExportsInUSD
country/IND,2024,24146900000,Exports_EconomicActivity_ManufacturedTobaccoAndManufacturedTobacco,INR,ExportsInUSD
country/IND,2024,0.0667,Exports_EconomicActivity_ManufacturedTobaccoAndManufacturedTobacco_AsAFractionOf_Exports_EconomicActivity,Percent,ExportsInUSD
country/IND,2024,2.41,GrowthRate_Exports_EconomicActivity_ManufacturedTobaccoAndManufacturedTobacco,Percent,ExportsInUSD
country/IND,2024,534300000,Exports_EconomicActivity_ProductsContainingTobaccoReconstitutedTobacco,INR,ExportsInUSD
