observationDate,observationAbout,variableMeasured,value,unit,measurementMethod,observationPeriod
2024,wikidataId/Q1186,dcid:Count_Person_Urban_Male,13530000,,NITIIndiaProjection,
2024,wikidataId/Q200667,dcid:Count_Person_Urban,97000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q200667,dcid:Count_Person_Urban_Female,33000,,NITIIndiaProjection,
2024,wikidataId/Q200667,dcid:Count_Person_Urban_Male,64000,,NITIIndiaProjection,
2024,wikidataId/Q26927,dcid:Count_Person_Urban,69000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q26927,dcid:Count_Person_Urban_Female,34000,,NITIIndiaProjection,
2024,wikidataId/Q26927,dcid:Count_Person_Urban_Male,35000,,NITIIndiaProjection,
2024,wikidataId/Q1188,dcid:Count_Person_Urban,25728000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1188,dcid:Count_Person_Urban_Female,12314000,,NITIIndiaProjection,
2024,wikidataId/Q1188,dcid:Count_Person_Urban_Male,13414000,,NITIIndiaProjection,
2024,wikidataId/Q1191,dcid:Count_Person_Urban,62635000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1191,dcid:Count_Person_Urban_Female,29721000,,NITIIndiaProjection,
2024,wikidataId/Q1191,dcid:Count_Person_Urban_Male,32914000,,NITIIndiaProjection,
2024,wikidataId/Q1193,dcid:Count_Person_Urban,1074000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1193,dcid:Count_Person_Urban_Female,544000,,NITIIndiaProjection,
2024,wikidataId/Q1193,dcid:Count_Person_Urban_Male,530000,,NITIIndiaProjection,
2024,wikidataId/Q1195,dcid:Count_Person_Urban,704000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1195,dcid:Count_Person_Urban_Female,352000,,NITIIndiaProjection,
2024,wikidataId/Q1195,dcid:Count_Person_Urban_Male,352000,,NITIIndiaProjection,
2024,wikidataId/Q1502,dcid:Count_Person_Urban,696000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1502,dcid:Count_Person_Urban_Female,348000,,NITIIndiaProjection,
2024,wikidataId/Q1502,dcid:Count_Person_Urban_Male,348000,,NITIIndiaProjection,
2024,wikidataId/Q1599,dcid:Count_Person_Urban,1089000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1599,dcid:Count_Person_Urban_Female,518000,,NITIIndiaProjection,
2024,wikidataId/Q1599,dcid:Count_Person_Urban_Male,571000,,NITIIndiaProjection,
2024,wikidataId/Q22048,dcid:Count_Person_Urban,8935000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q22048,dcid:Count_Person_Urban_Female,4310000,,NITIIndiaProjection,
2024,wikidataId/Q22048,dcid:Count_Person_Urban_Male,4625000,,NITIIndiaProjection,
2024,wikidataId/Q66743,dcid:Count_Person_Urban,1201000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q66743,dcid:Count_Person_Urban_Female,613000,,NITIIndiaProjection,
2024,wikidataId/Q66743,dcid:Count_Person_Urban_Male,588000,,NITIIndiaProjection,
2024,wikidataId/Q22424,dcid:Count_Person_Urban,13161000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q22424,dcid:Count_Person_Urban_Female,6142000,,NITIIndiaProjection,
2024,wikidataId/Q22424,dcid:Count_Person_Urban_Male,7019000,,NITIIndiaProjection,
2024,wikidataId/Q1437,dcid:Count_Person_Urban,22116000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1437,dcid:Count_Person_Urban_Female,10561000,,NITIIndiaProjection,
2024,wikidataId/Q1437,dcid:Count_Person_Urban_Male,11555000,,NITIIndiaProjection,
2024,wikidataId/Q1505,dcid:Count_Person_Urban,365000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1505,dcid:Count_Person_Urban_Female,174000,,NITIIndiaProjection,
2024,wikidataId/Q1505,dcid:Count_Person_Urban_Male,191000,,NITIIndiaProjection,
2024,wikidataId/Q1445,dcid:Count_Person_Urban,42000000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1445,dcid:Count_Person_Urban_Female,21000000,,NITIIndiaProjection,
2024,wikidataId/Q1445,dcid:Count_Person_Urban_Male,21000000,,NITIIndiaProjection,
2024,wikidataId/Q677037,dcid:Count_Person_Urban,18704000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q677037,dcid:Count_Person_Urban_Female,9291000,,NITIIndiaProjection,
2024,wikidataId/Q677037,dcid:Count_Person_Urban_Male,9413000,,NITIIndiaProjection,
2024,wikidataId/Q77997266,dcid:Count_Person_Urban,1169000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q77997266,dcid:Count_Person_Urban_Female,384000,,NITIIndiaProjection,
2024,wikidataId/Q77997266,dcid:Count_Person_Urban_Male,785000,,NITIIndiaProjection,
2024,wikidataId/Q1363,dcid:Count_Person_Urban,1724000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1363,dcid:Count_Person_Urban_Female,850000,,NITIIndiaProjection,
2024,wikidataId/Q1363,dcid:Count_Person_Urban_Male,874000,,NITIIndiaProjection,
2024,wikidataId/Q1498,dcid:Count_Person_Urban,58081000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1498,dcid:Count_Person_Urban_Female,27415000,,NITIIndiaProjection,
2024,wikidataId/Q1498,dcid:Count_Person_Urban_Male,30666000,,NITIIndiaProjection,
2024,wikidataId/Q1499,dcid:Count_Person_Urban,4332000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1499,dcid:Count_Person_Urban_Female,2033000,,NITIIndiaProjection,
2024,wikidataId/Q1499,dcid:Count_Person_Urban_Male,2299000,,NITIIndiaProjection,
2024,wikidataId/Q1356,dcid:Count_Person_Urban,37393000,,dcs:dcAggregate/NITIIndiaProjection,
2024,wikidataId/Q1356,dcid:Count_Person_Urban_Female,18158000,,NITIIndiaProjection,
2024,wikidataId/Q1356,dcid:Count_Person_Urban_Male,19235000,,NITIIndiaProjection,
2023,country/IND,dcid:Count_Person_Urban,491882000,,dcs:dcAggregate/NITIIndiaProjection,
2023,country/IND,dcid:Count_Person_Urban_Female,236980000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q40888,dcid:Count_Person_Urban,180000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q40888,dcid:Count_Person_Urban_Female,84000,,NITIIndiaProjection,
2023,country/IND,dcid:Count_Person_Urban_Male,254902000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q40888,dcid:Count_Person_Urban_Male,96000,,NITIIndiaProjection,
2023,wikidataId/Q1159,dcid:Count_Person_Urban,19615000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1159,dcid:Count_Person_Urban_Female,9743000,,NITIIndiaProjection,
2023,wikidataId/Q1159,dcid:Count_Person_Urban_Male,9872000,,NITIIndiaProjection,
2023,wikidataId/Q1162,dcid:Count_Person_Urban,405000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1162,dcid:Count_Person_Urban_Female,191000,,NITIIndiaProjection,
2023,wikidataId/Q1162,dcid:Count_Person_Urban_Male,214000,,NITIIndiaProjection,
2023,wikidataId/Q1164,dcid:Count_Person_Urban,5613000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1164,dcid:Count_Person_Urban_Female,2729000,,NITIIndiaProjection,
2023,wikidataId/Q1164,dcid:Count_Person_Urban_Male,2884000,,NITIIndiaProjection,
2023,wikidataId/Q1165,dcid:Count_Person_Urban,15755000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1165,dcid:Count_Person_Urban_Female,7441000,,NITIIndiaProjection,
2023,wikidataId/Q1165,dcid:Count_Person_Urban_Male,8314000,,NITIIndiaProjection,
2023,wikidataId/Q120971341,dcid:Count_Person_Urban,1237000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q120971341,dcid:Count_Person_Urban_Female,558000,,NITIIndiaProjection,
2023,wikidataId/Q120971341,dcid:Count_Person_Urban_Male,679000,,NITIIndiaProjection,
2023,wikidataId/Q1168,dcid:Count_Person_Urban,8296000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1168,dcid:Count_Person_Urban_Female,4055000,,NITIIndiaProjection,
2023,wikidataId/Q1168,dcid:Count_Person_Urban_Male,4241000,,NITIIndiaProjection,
2023,wikidataId/Q1353,dcid:Count_Person_Urban,21506000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1353,dcid:Count_Person_Urban_Female,9993000,,NITIIndiaProjection,
2023,wikidataId/Q1353,dcid:Count_Person_Urban_Male,11513000,,NITIIndiaProjection,
2023,wikidataId/Q1171,dcid:Count_Person_Urban,1207000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1171,dcid:Count_Person_Urban_Female,590000,,NITIIndiaProjection,
2023,wikidataId/Q1171,dcid:Count_Person_Urban_Male,617000,,NITIIndiaProjection,
2023,wikidataId/Q1061,dcid:Count_Person_Urban,35299000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1061,dcid:Count_Person_Urban_Female,16523000,,NITIIndiaProjection,
2023,wikidataId/Q1061,dcid:Count_Person_Urban_Male,18776000,,NITIIndiaProjection,
2023,wikidataId/Q1174,dcid:Count_Person_Urban,12910000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1174,dcid:Count_Person_Urban_Female,6017000,,NITIIndiaProjection,
2023,wikidataId/Q1174,dcid:Count_Person_Urban_Male,6893000,,NITIIndiaProjection,
2023,wikidataId/Q1177,dcid:Count_Person_Urban,773000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1177,dcid:Count_Person_Urban_Female,356000,,NITIIndiaProjection,
2023,wikidataId/Q1177,dcid:Count_Person_Urban_Male,417000,,NITIIndiaProjection,
2023,wikidataId/Q66278313,dcid:Count_Person_Urban,4193000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q66278313,dcid:Count_Person_Urban_Female,1923000,,NITIIndiaProjection,
2023,wikidataId/Q66278313,dcid:Count_Person_Urban_Male,2270000,,NITIIndiaProjection,
2023,wikidataId/Q1184,dcid:Count_Person_Urban,10447000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1184,dcid:Count_Person_Urban_Female,4977000,,NITIIndiaProjection,
2023,wikidataId/Q1184,dcid:Count_Person_Urban_Male,5470000,,NITIIndiaProjection,
2023,wikidataId/Q1185,dcid:Count_Person_Urban,30362000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1185,dcid:Count_Person_Urban_Female,14895000,,NITIIndiaProjection,
2023,wikidataId/Q1185,dcid:Count_Person_Urban_Male,15467000,,NITIIndiaProjection,
2023,wikidataId/Q1186,dcid:Count_Person_Urban,27446000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1186,dcid:Count_Person_Urban_Female,14320000,,NITIIndiaProjection,
2023,wikidataId/Q1186,dcid:Count_Person_Urban_Male,13126000,,NITIIndiaProjection,
2023,wikidataId/Q200667,dcid:Count_Person_Urban,95000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q200667,dcid:Count_Person_Urban_Female,33000,,NITIIndiaProjection,
2023,wikidataId/Q200667,dcid:Count_Person_Urban_Male,62000,,NITIIndiaProjection,
2023,wikidataId/Q26927,dcid:Count_Person_Urban,68000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q26927,dcid:Count_Person_Urban_Female,33000,,NITIIndiaProjection,
2023,wikidataId/Q26927,dcid:Count_Person_Urban_Male,35000,,NITIIndiaProjection,
2023,wikidataId/Q1188,dcid:Count_Person_Urban,25333000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1188,dcid:Count_Person_Urban_Female,12125000,,NITIIndiaProjection,
2023,wikidataId/Q1188,dcid:Count_Person_Urban_Male,13208000,,NITIIndiaProjection,
2023,wikidataId/Q1191,dcid:Count_Person_Urban,61813000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1191,dcid:Count_Person_Urban_Female,29331000,,NITIIndiaProjection,
2023,wikidataId/Q1191,dcid:Count_Person_Urban_Male,32482000,,NITIIndiaProjection,
2023,wikidataId/Q1193,dcid:Count_Person_Urban,1056000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1193,dcid:Count_Person_Urban_Female,535000,,NITIIndiaProjection,
2023,wikidataId/Q1193,dcid:Count_Person_Urban_Male,521000,,NITIIndiaProjection,
2023,wikidataId/Q1195,dcid:Count_Person_Urban,696000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1195,dcid:Count_Person_Urban_Female,348000,,NITIIndiaProjection,
2023,wikidataId/Q1195,dcid:Count_Person_Urban_Male,348000,,NITIIndiaProjection,
2023,wikidataId/Q1502,dcid:Count_Person_Urban,686000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1502,dcid:Count_Person_Urban_Female,343000,,NITIIndiaProjection,
2023,wikidataId/Q1502,dcid:Count_Person_Urban_Male,343000,,NITIIndiaProjection,
2023,wikidataId/Q1599,dcid:Count_Person_Urban,1047000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1599,dcid:Count_Person_Urban_Female,498000,,NITIIndiaProjection,
2023,wikidataId/Q1599,dcid:Count_Person_Urban_Male,549000,,NITIIndiaProjection,
2023,wikidataId/Q22048,dcid:Count_Person_Urban,8795000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q22048,dcid:Count_Person_Urban_Female,4243000,,NITIIndiaProjection,
2023,wikidataId/Q22048,dcid:Count_Person_Urban_Male,4552000,,NITIIndiaProjection,
2023,wikidataId/Q66743,dcid:Count_Person_Urban,1172000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q66743,dcid:Count_Person_Urban_Female,598000,,NITIIndiaProjection,
2023,wikidataId/Q66743,dcid:Count_Person_Urban_Male,574000,,NITIIndiaProjection,
2023,wikidataId/Q22424,dcid:Count_Person_Urban,12966000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q22424,dcid:Count_Person_Urban_Female,6051000,,NITIIndiaProjection,
2023,wikidataId/Q22424,dcid:Count_Person_Urban_Male,6915000,,NITIIndiaProjection,
2023,wikidataId/Q1437,dcid:Count_Person_Urban,21767000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1437,dcid:Count_Person_Urban_Female,10394000,,NITIIndiaProjection,
2023,wikidataId/Q1437,dcid:Count_Person_Urban_Male,11373000,,NITIIndiaProjection,
2023,wikidataId/Q1505,dcid:Count_Person_Urban,348000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1505,dcid:Count_Person_Urban_Female,166000,,NITIIndiaProjection,
2023,wikidataId/Q1505,dcid:Count_Person_Urban_Male,182000,,NITIIndiaProjection,
2023,wikidataId/Q1445,dcid:Count_Person_Urban,41532000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1445,dcid:Count_Person_Urban_Female,20766000,,NITIIndiaProjection,
2023,wikidataId/Q1445,dcid:Count_Person_Urban_Male,20766000,,NITIIndiaProjection,
2023,wikidataId/Q677037,dcid:Count_Person_Urban,18334000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q677037,dcid:Count_Person_Urban_Female,9107000,,NITIIndiaProjection,
2023,wikidataId/Q677037,dcid:Count_Person_Urban_Male,9227000,,NITIIndiaProjection,
2023,wikidataId/Q77997266,dcid:Count_Person_Urban,1079000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q77997266,dcid:Count_Person_Urban_Female,360000,,NITIIndiaProjection,
2023,wikidataId/Q77997266,dcid:Count_Person_Urban_Male,719000,,NITIIndiaProjection,
2023,wikidataId/Q1363,dcid:Count_Person_Urban,1661000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1363,dcid:Count_Person_Urban_Female,819000,,NITIIndiaProjection,
2023,wikidataId/Q1363,dcid:Count_Person_Urban_Male,842000,,NITIIndiaProjection,
2023,wikidataId/Q1498,dcid:Count_Person_Urban,57161000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1498,dcid:Count_Person_Urban_Female,26981000,,NITIIndiaProjection,
2023,wikidataId/Q1498,dcid:Count_Person_Urban_Male,30180000,,NITIIndiaProjection,
2023,wikidataId/Q1499,dcid:Count_Person_Urban,4233000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1499,dcid:Count_Person_Urban_Female,1986000,,NITIIndiaProjection,
2023,wikidataId/Q1499,dcid:Count_Person_Urban_Male,2247000,,NITIIndiaProjection,
2023,wikidataId/Q1356,dcid:Count_Person_Urban,36796000,,dcs:dcAggregate/NITIIndiaProjection,
2023,wikidataId/Q1356,dcid:Count_Person_Urban_Female,17868000,,NITIIndiaProjection,
2023,wikidataId/Q1356,dcid:Count_Person_Urban_Male,18928000,,NITIIndiaProjection,
2022,country/IND,dcid:Count_Person_Urban,483074000,,dcs:dcAggregate/NITIIndiaProjection,
2022,country/IND,dcid:Count_Person_Urban_Female,232742000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q40888,dcid:Count_Person_Urban,176000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q40888,dcid:Count_Person_Urban_Female,82000,,NITIIndiaProjection,
2022,country/IND,dcid:Count_Person_Urban_Male,250332000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q40888,dcid:Count_Person_Urban_Male,94000,,NITIIndiaProjection,
2022,wikidataId/Q1159,dcid:Count_Person_Urban,19226000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1159,dcid:Count_Person_Urban_Female,9550000,,NITIIndiaProjection,
2022,wikidataId/Q1159,dcid:Count_Person_Urban_Male,9676000,,NITIIndiaProjection,
2022,wikidataId/Q1162,dcid:Count_Person_Urban,397000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1162,dcid:Count_Person_Urban_Female,187000,,NITIIndiaProjection,
2022,wikidataId/Q1162,dcid:Count_Person_Urban_Male,210000,,NITIIndiaProjection,
2022,wikidataId/Q1164,dcid:Count_Person_Urban,5517000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1164,dcid:Count_Person_Urban_Female,2682000,,NITIIndiaProjection,
2022,wikidataId/Q1164,dcid:Count_Person_Urban_Male,2835000,,NITIIndiaProjection,
2022,wikidataId/Q1165,dcid:Count_Person_Urban,15429000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1165,dcid:Count_Person_Urban_Female,7287000,,NITIIndiaProjection,
2022,wikidataId/Q1165,dcid:Count_Person_Urban_Male,8142000,,NITIIndiaProjection,
2022,wikidataId/Q120971341,dcid:Count_Person_Urban,1225000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q120971341,dcid:Count_Person_Urban_Female,553000,,NITIIndiaProjection,
2022,wikidataId/Q120971341,dcid:Count_Person_Urban_Male,672000,,NITIIndiaProjection,
2022,wikidataId/Q1168,dcid:Count_Person_Urban,8106000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1168,dcid:Count_Person_Urban_Female,3962000,,NITIIndiaProjection,
2022,wikidataId/Q1168,dcid:Count_Person_Urban_Male,4144000,,NITIIndiaProjection,
2022,wikidataId/Q1353,dcid:Count_Person_Urban,21094000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1353,dcid:Count_Person_Urban_Female,9802000,,NITIIndiaProjection,
2022,wikidataId/Q1353,dcid:Count_Person_Urban_Male,11292000,,NITIIndiaProjection,
2022,wikidataId/Q1171,dcid:Count_Person_Urban,1185000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1171,dcid:Count_Person_Urban_Female,579000,,NITIIndiaProjection,
2022,wikidataId/Q1171,dcid:Count_Person_Urban_Male,606000,,NITIIndiaProjection,
2022,wikidataId/Q1061,dcid:Count_Person_Urban,34526000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1061,dcid:Count_Person_Urban_Female,16161000,,NITIIndiaProjection,
2022,wikidataId/Q1061,dcid:Count_Person_Urban_Male,18365000,,NITIIndiaProjection,
2022,wikidataId/Q1174,dcid:Count_Person_Urban,12579000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1174,dcid:Count_Person_Urban_Female,5863000,,NITIIndiaProjection,
2022,wikidataId/Q1174,dcid:Count_Person_Urban_Male,6716000,,NITIIndiaProjection,
2022,wikidataId/Q1177,dcid:Count_Person_Urban,767000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1177,dcid:Count_Person_Urban_Female,353000,,NITIIndiaProjection,
2022,wikidataId/Q1177,dcid:Count_Person_Urban_Male,414000,,NITIIndiaProjection,
2022,wikidataId/Q66278313,dcid:Count_Person_Urban,4128000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q66278313,dcid:Count_Person_Urban_Female,1893000,,NITIIndiaProjection,
2022,wikidataId/Q66278313,dcid:Count_Person_Urban_Male,2235000,,NITIIndiaProjection,
2022,wikidataId/Q1184,dcid:Count_Person_Urban,10249000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1184,dcid:Count_Person_Urban_Female,4883000,,NITIIndiaProjection,
2022,wikidataId/Q1184,dcid:Count_Person_Urban_Male,5366000,,NITIIndiaProjection,
2022,wikidataId/Q1185,dcid:Count_Person_Urban,29848000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1185,dcid:Count_Person_Urban_Female,14643000,,NITIIndiaProjection,
2022,wikidataId/Q1185,dcid:Count_Person_Urban_Male,15205000,,NITIIndiaProjection,
2022,wikidataId/Q1186,dcid:Count_Person_Urban,26585000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1186,dcid:Count_Person_Urban_Female,13871000,,NITIIndiaProjection,
2022,wikidataId/Q1186,dcid:Count_Person_Urban_Male,12714000,,NITIIndiaProjection,
2022,wikidataId/Q200667,dcid:Count_Person_Urban,92000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q200667,dcid:Count_Person_Urban_Female,32000,,NITIIndiaProjection,
2022,wikidataId/Q200667,dcid:Count_Person_Urban_Male,60000,,NITIIndiaProjection,
2022,wikidataId/Q26927,dcid:Count_Person_Urban,68000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q26927,dcid:Count_Person_Urban_Female,33000,,NITIIndiaProjection,
2022,wikidataId/Q26927,dcid:Count_Person_Urban_Male,35000,,NITIIndiaProjection,
2022,wikidataId/Q1188,dcid:Count_Person_Urban,24938000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1188,dcid:Count_Person_Urban_Female,11936000,,NITIIndiaProjection,
2022,wikidataId/Q1188,dcid:Count_Person_Urban_Male,13002000,,NITIIndiaProjection,
2022,wikidataId/Q1191,dcid:Count_Person_Urban,60995000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1191,dcid:Count_Person_Urban_Female,28943000,,NITIIndiaProjection,
2022,wikidataId/Q1191,dcid:Count_Person_Urban_Male,32052000,,NITIIndiaProjection,
2022,wikidataId/Q1193,dcid:Count_Person_Urban,1037000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1193,dcid:Count_Person_Urban_Female,525000,,NITIIndiaProjection,
2022,wikidataId/Q1193,dcid:Count_Person_Urban_Male,512000,,NITIIndiaProjection,
2022,wikidataId/Q1195,dcid:Count_Person_Urban,688000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1195,dcid:Count_Person_Urban_Female,344000,,NITIIndiaProjection,
2022,wikidataId/Q1195,dcid:Count_Person_Urban_Male,344000,,NITIIndiaProjection,
2022,wikidataId/Q1502,dcid:Count_Person_Urban,677000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1502,dcid:Count_Person_Urban_Female,338000,,NITIIndiaProjection,
2022,wikidataId/Q1502,dcid:Count_Person_Urban_Male,339000,,NITIIndiaProjection,
2022,wikidataId/Q1599,dcid:Count_Person_Urban,1006000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1599,dcid:Count_Person_Urban_Female,479000,,NITIIndiaProjection,
2022,wikidataId/Q1599,dcid:Count_Person_Urban_Male,527000,,NITIIndiaProjection,
2022,wikidataId/Q22048,dcid:Count_Person_Urban,8657000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q22048,dcid:Count_Person_Urban_Female,4176000,,NITIIndiaProjection,
2022,wikidataId/Q22048,dcid:Count_Person_Urban_Male,4481000,,NITIIndiaProjection,
2022,wikidataId/Q66743,dcid:Count_Person_Urban,1143000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q66743,dcid:Count_Person_Urban_Female,583000,,NITIIndiaProjection,
2022,wikidataId/Q66743,dcid:Count_Person_Urban_Male,560000,,NITIIndiaProjection,
2022,wikidataId/Q22424,dcid:Count_Person_Urban,12773000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q22424,dcid:Count_Person_Urban_Female,5961000,,NITIIndiaProjection,
2022,wikidataId/Q22424,dcid:Count_Person_Urban_Male,6812000,,NITIIndiaProjection,
2022,wikidataId/Q1437,dcid:Count_Person_Urban,21420000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1437,dcid:Count_Person_Urban_Female,10229000,,NITIIndiaProjection,
2022,wikidataId/Q1437,dcid:Count_Person_Urban_Male,11191000,,NITIIndiaProjection,
2022,wikidataId/Q1505,dcid:Count_Person_Urban,331000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1505,dcid:Count_Person_Urban_Female,158000,,NITIIndiaProjection,
2022,wikidataId/Q1505,dcid:Count_Person_Urban_Male,173000,,NITIIndiaProjection,
2022,wikidataId/Q1445,dcid:Count_Person_Urban,41066000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1445,dcid:Count_Person_Urban_Female,20533000,,NITIIndiaProjection,
2022,wikidataId/Q1445,dcid:Count_Person_Urban_Male,20533000,,NITIIndiaProjection,
2022,wikidataId/Q677037,dcid:Count_Person_Urban,17968000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q677037,dcid:Count_Person_Urban_Female,8925000,,NITIIndiaProjection,
2022,wikidataId/Q677037,dcid:Count_Person_Urban_Male,9043000,,NITIIndiaProjection,
2022,wikidataId/Q77997266,dcid:Count_Person_Urban,989000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q77997266,dcid:Count_Person_Urban_Female,335000,,NITIIndiaProjection,
2022,wikidataId/Q77997266,dcid:Count_Person_Urban_Male,654000,,NITIIndiaProjection,
2022,wikidataId/Q1363,dcid:Count_Person_Urban,1600000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1363,dcid:Count_Person_Urban_Female,789000,,NITIIndiaProjection,
2022,wikidataId/Q1363,dcid:Count_Person_Urban_Male,811000,,NITIIndiaProjection,
2022,wikidataId/Q1498,dcid:Count_Person_Urban,56248000,,dcs:dcAggregate/NITIIndiaProjection,
2022,wikidataId/Q1498,dcid:Count_Person_Urban_Female,26550000,,NITIIndiaProjection,
2022,wikidataId/Q1498,dcid:Count_Person_Urban_Male,29698000,,NITIIndiaProjection,
