observationDate,observationAbout,variableMeasured,value,unit,measurementMethod,observationPeriod
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_RealEstateOrDwellingRelatedServicesOrProfessionalServices,17019352965187.531,INR,MOSPIThirdRevisedEstimates,P1Y
2015,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_RealEstateOrDwellingRelatedServicesOrProfessionalServices,14464598240357.838,INR,MOSPIThirdRevisedEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,6768182725878.7295,INR,MOSPIThirdRevisedEstimates,P1Y
2015,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,5438528660400.781,INR,MOSPIThirdRevisedEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MOSPIOtherService,8147176095896.722,INR,MOSPIThirdRevisedEstimates,P1Y
2015,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MOSPIOtherService,6592622925624.312,INR,MOSPIThirdRevisedEstimates,P1Y
2015,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,115042794832804.88,INR,MOSPIThirdRevisedEstimates,P1Y
2015,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,97121327901544.6,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,19326923348416.582,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,16090610398011.072,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,2957156828170.9614,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,2676292821279.3613,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,17134452672357.4,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,15685080942892.049,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,2598395618336.2646,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,1991530000000,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,9192685140250.861,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,8054835827246.023,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrMaintenanceAndRepairOrRestaurantAndHotels,11844121694294.832,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrMaintenanceAndRepairOrRestaurantAndHotels,10373370147228.908,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TransportStorageSectorOrPublishingBroadcastingInformationActivities,6900305931214.0205,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TransportStorageSectorOrPublishingBroadcastingInformationActivities,6169679513022.207,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_FinanceService,5993414613665.873,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_FinanceService,5786912269814.297,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_RealEstateOrDwellingRelatedServicesOrProfessionalServices,14700448330888.217,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_RealEstateOrDwellingRelatedServicesOrProfessionalServices,12856291434733.918,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,6016194484774.793,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,5101972158164.371,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MOSPIOtherService,6998561313377.381,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MOSPIOtherService,6005919831494.405,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,103662659975747.17,INR,MOSPIThirdRevisedEstimates,P1Y
2014,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,90792495343886.61,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,16807980860026.645,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_AgricultureForestryFishingSector,15243983380105.61,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,2857759356964.4087,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MiningQuarrying,2594791990335.2373,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,15728297165068.67,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ManufacturingSector,14927626611525.594,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,2151643271981.5974,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ElectricityGasSteamAirConditionSupply,1914130000000,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,8474922763037.034,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_ConstructionSector,7819471866151.944,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrMaintenanceAndRepairOrRestaurantAndHotels,10546042597363.871,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TradeSectorOrMaintenanceAndRepairOrRestaurantAndHotels,9801765196807.154,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_TransportStorageSectorOrPublishingBroadcastingInformationActivities,6094789346617.293,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_TransportStorageSectorOrPublishingBroadcastingInformationActivities,5693134557651.82,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_FinanceService,5368187596185.54,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_FinanceService,5297586155864.809,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_RealEstateOrDwellingRelatedServicesOrProfessionalServices,12392042998011.578,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_RealEstateOrDwellingRelatedServicesOrProfessionalServices,11493647759103.281,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,5458940184562.226,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_PublicAdministrationAndDefenceOrMOSPIOtherService,5014342627289.296,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded_MOSPIOtherService,6172546129868.576,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:RealValue_Amount_EconomicActivity_GrossValueAdded_MOSPIOtherService,5681814162934.454,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:Nominal_Amount_EconomicActivity_GrossValueAdded,92053152269687.42,INR,MOSPIThirdRevisedEstimates,P1Y
2013,country/IND,dcid:Amount_EconomicActivity_GrossValueAdded_RealValue,85482294307769.2,INR,MOSPIThirdRevisedEstimates,P1Y
